x,t,u
1.6,3,0.26375967536143
1.7,3,0.256303330563611
1.8,3,0.248633068879854
1.9,3,0.24078235335643
2,3,0.232784463343583
2.1,3,0.224672263021127
2.2,3,0.216477982570621
2.3,3,0.208233013900907
2.4,3,0.199967722560678
2.5,3,0.19171127718618
2.6,3,0.183491497539844
2.7,3,0.175334721901967
2.8,3,0.16726569428768
2.9,3,0.159307471680063
3,3,0.151481351201902
