x,t,u
2.8,0.4,0.00524767662629377
2.9,0.4,0.00413410102520917
3,0.4,0.00325082662487874
0.1,0.5,0.913686470537298
0.2,0.5,0.828598837465852
0.3,0.5,0.745890485745271
0.4,0.5,0.666581107383071
0.5,0.5,0.591513581704307
0.6,0.5,0.52133082002053
0.7,0.5,0.456470955404545
0.8,0.5,0.397177277641799
0.9,0.5,0.343518594436684
1,0.5,0.295415833560252
1.1,0.5,0.252671314440135
1.2,0.5,0.214997931322175
1.3,0.5,0.182046318922755
1.4,0.5,0.153428809819864
1.5,0.5,0.128739592400829
1.6,0.5,0.107570928156089
1.7,0.5,0.0895255984841931
1.8,0.5,0.0742259456761972
1.9,0.5,0.0613199755515192
2,0.5,0.0504850246244816
2.1,0.5,0.0414294838806253
2.2,0.5,0.0338930314340676
2.3,0.5,0.02764577068191
2.4,0.5,0.0224866085881066
2.5,0.5,0.0182411468922068
2.6,0.5,0.014759301420074
2.7,0.5,0.011912813542544
2.8,0.5,0.00959277416438864
2.9,0.5,0.00770724454004279
3,0.5,0.00617902926718039
0.1,0.6,0.922286702151892
0.2,0.6,0.845433427465243
0.3,0.6,0.770263611778533
0.4,0.6,0.697531108695149
0.5,0.6,0.627893605742973
0.6,0.6,0.561894105194664
0.7,0.6,0.499950933163768
0.8,0.6,0.442355758908794
0.9,0.6,0.38927843278052
1,0.6,0.34077709048663
1.1,0.6,0.296811873885378
1.2,0.6,0.257260713228649
1.3,0.6,0.221935830762569
1.4,0.6,0.190599899480469
1.5,0.6,0.16298107716443
1.6,0.6,0.138786403324751
1.7,0.6,0.117713277001938
1.8,0.6,0.0994589185309002
1.9,0.6,0.0837278573453322
2,0.6,0.0702375843391453
2.1,0.6,0.0587225673044247
2.2,0.6,0.048936858612084
2.3,0.6,0.0406555326375447
2.4,0.6,0.0336751828585689
2.5,0.6,0.0278136905066393
2.6,0.6,0.0229094525161531
2.7,0.6,0.0188202296352746
2.8,0.6,0.0154217483636692
2.9,0.6,0.0126061645119917
3,0.6,0.0102804726575092
0.1,0.7,0.928744697612951
0.2,0.7,0.858135194772008
0.3,0.7,0.788795868661741
0.4,0.7,0.721309768239795
0.5,0.7,0.656201533772313
0.6,0.7,0.593924092107766
0.7,0.7,0.534849649134528
0.8,0.7,0.479265077758367
0.9,0.7,0.427371438267163
1,0.7,0.379287099324623
1.1,0.7,0.335053761265882
1.2,0.7,0.294644611945192
1.3,0.7,0.257973852496156
1.4,0.7,0.224906895220479
1.5,0.7,0.195270637518803
1.6,0.7,0.168863335852565
1.7,0.7,0.145463727439107
1.8,0.7,0.124839164069367
1.9,0.7,0.106752625253473
2,0.7,0.0909685632283925
2.1,0.7,0.0772575990922371
2.2,0.7,0.0654001381348628
2.3,0.7,0.0551890051297663
2.4,0.7,0.0464312193738918
2.5,0.7,0.0389490372695498
2.6,0.7,0.0325803898414987
2.7,0.7,0.0271788361459822
2.8,0.7,0.0226131431015364
2.9,0.7,0.0187665895308773
3,0.7,0.0155360784621068
0.1,0.8,0.933822732543426
0.2,0.8,0.868153268579899
0.3,0.8,0.803485611997161
0.4,0.8,0.740286929747965
0.5,0.8,0.678985963649587
0.6,0.8,0.619963440538935
0.7,0.8,0.563544852271401
0.8,0.8,0.509995784317554
0.9,0.8,0.459519787019625
1,0.8,0.412258624596944
1.1,0.8,0.368294614701493
1.2,0.8,0.327654690149605
1.3,0.8,0.290315773418157
1.4,0.8,0.25621104877891
1.5,0.8,0.225236739495505
1.6,0.8,0.197259040409771
1.7,0.8,0.172120911779758
1.8,0.8,0.14964850158381
1.9,0.8,0.129657025139305
2,0.8,0.111955988683384
2.1,0.8,0.0963536947729622
2.2,0.8,0.0826610104306127
2.3,0.8,0.070694413317838
2.4,0.8,0.0602783570238703
2.5,0.8,0.0512470144949004
2.6,0.8,0.0434454696884656
2.7,0.8,0.0367304328667273
2.8,0.8,0.0309705557170636
2.9,0.8,0.0260464198289526
3,0.8,0.0218502669706491
0.1,0.9,0.937950822661457
0.2,0.9,0.876314454334717
0.3,0.9,0.81549420458346
0.4,0.9,0.755874814090832
0.5,0.9,0.69781421203249
0.6,0.9,0.641636434812439
0.7,0.9,0.587625957019739
0.8,0.9,0.536023589701872
0.9,0.9,0.487024002922437
1,0.9,0.440774837733283
1.1,0.9,0.397377293857764
1.2,0.9,0.356888017897871
1.3,0.9,0.319322074712805
1.4,0.9,0.284656761657204
1.5,0.9,0.252836019889432
1.6,0.9,0.223775206161052
1.7,0.9,0.197366009007801
1.8,0.9,0.173481321577354
1.9,0.9,0.151979916146262
2,0.9,0.132710799815865
2.1,0.9,0.115517164598716
2.2,0.9,0.100239876364142
2.3,0.9,0.0867204747229207
2.4,0.9,0.0748036792222078
2.5,0.9,0.0643394159413286
2.6,0.9,0.0551843928050922
2.7,0.9,0.0472032619805185
2.8,0.9,0.0402694140673239
2.9,0.9,0.0342654519891551
3,0.9,0.0290833931270067
0.1,1,0.941392232356842
0.2,1,0.883128605683223
0.3,1,0.825546394144454
0.4,1,0.768969401561785
0.5,1,0.713701867726211
0.6,1,0.660023099460009
0.7,1,0.608182997658564
0.8,1,0.558398599921001
0.9,1,0.510851703205352
1,1,0.465687576517994
1.1,1,0.423014723709107
1.2,1,0.382905613885354
1.3,1,0.34539826366035
1.4,1,0.3104985323301
1.5,1,0.278182978067139
1.6,1,0.24840211962195
1.7,1,0.22108395252285
1.8,1,0.196137579775255
1.9,1,0.173456832847451
2,1,0.152923777589764
2.1,1,0.134412020109468
2.2,1,0.117789748180247
2.3,1,0.102922463432637
2.4,1,0.089675377555998
2.5,1,0.0779154615127381
2.6,1,0.0675131500266192
2.7,1,0.0583437142626528
2.8,1,0.0502883237268997
2.9,1,0.0432348241571043
3,1,0.0370782618041039
0.1,1.1,0.944318297309101
0.2,1.1,0.888929201113429
0.3,1.1,0.834120164460776
0.4,1.1,0.780168504839756
0.5,1.1,0.727336755546534
0.6,1.1,0.675868495035343
0.7,1.1,0.625984774081686
0.8,1.1,0.577881230770341
0.9,1.1,0.53172595054393
1,1.1,0.487658095051377
1.1,1.1,0.445787291412162
1.2,1.1,0.406193744543252
1.3,1.1,0.368929010740133
1.4,1.1,0.334017351644991
1.5,1.1,0.301457574481339
1.6,1.1,0.271225256959107
1.7,1.1,0.243275253170591
1.8,1.1,0.217544379446848
1.9,1.1,0.193954185690265
2,1.1,0.172413727217963
2.1,1.1,0.152822263708481
2.2,1.1,0.1350718245589
2.3,1.1,0.119049593047185
2.4,1.1,0.104640074496924
2.5,1.1,0.0917270256407556
2.6,1.1,0.0801951331973891
2.7,1.1,0.0699314390710994
2.8,1.1,0.0608265174256543
2.9,1.1,0.0527754151500847
3,1.1,0.0456783719738132
0.1,1.2,0.946845943957413
0.2,1.2,0.893944652579656
0.3,1.2,0.841544906348522
0.4,1.2,0.789887634306163
0.5,1.2,0.739202275210445
0.6,1.2,0.689703468081117
0.7,1.2,0.641588158256368
0.8,1.2,0.595033186849086
0.9,1.2,0.550193411049678
1,1.2,0.507200381300846
1.1,1.2,0.466161580176961
1.2,1.2,0.427160207929555
1.3,1.2,0.39025548202078
1.4,1.2,0.355483403240069
1.5,1.2,0.322857929618866
1.6,1.2,0.292372491511416
1.7,1.2,0.264001776859197
1.8,1.2,0.237703714575839
1.9,1.2,0.213421585805379
2,1.2,0.191086197046431
2.1,1.2,0.170618055270329
2.2,1.2,0.151929492650412
2.3,1.2,0.134926696839646
2.4,1.2,0.119511611408126
2.5,1.2,0.105583679667726
2.6,1.2,0.0930414133300234
2.7,1.2,0.0817837750055839
2.8,1.2,0.0717113702745928
2.9,1.2,0.0627274508284957
3,1.2,0.0547387349502397
0.1,1.3,0.94905805287476
0.2,1.3,0.898337316641254
0.3,1.3,0.848055846813909
0.4,1.3,0.798425471033101
0.5,1.3,0.749648878924988
0.6,1.3,0.701916947188329
0.7,1.3,0.655406363362391
0.8,1.3,0.610277600047056
0.9,1.3,0.566673278051518
1,1.3,0.524716942756163
1.1,1.3,0.48451226360634
1.2,1.3,0.446142652799456
1.3,1.3,0.409671286479561
1.4,1.3,0.375141500605545
1.5,1.3,0.342577524468075
1.6,1.3,0.311985507815527
1.7,1.3,0.28335479279339
1.8,1.3,0.256659379364673
1.9,1.3,0.231859532414838
2,1.3,0.208903480125949
2.1,1.3,0.187729156145012
2.2,1.3,0.168265942251544
2.3,1.3,0.150436373318188
2.4,1.3,0.134157772032687
2.5,1.3,0.119343786809641
2.6,1.3,0.105905812300787
2.7,1.3,0.0937542776890092
2.8,1.3,0.082799793345574
2.9,1.3,0.0729541513092369
3,1.3,0.0641311793209739
0.1,1.4,0.951015223870249
0.2,1.4,0.902226164840046
0.3,1.4,0.853825990629723
0.4,1.4,0.806002830800982
0.5,1.4,0.758937406949028
0.6,1.4,0.712800835899478
0.7,1.4,0.667752653721043
0.8,1.4,0.623939100578474
0.9,1.4,0.581491697489046
1,1.4,0.540526136343371
1.1,1.4,0.501141494556416
1.2,1.4,0.46341977586447
1.3,1.4,0.427425769479024
1.4,1.4,0.393207211393525
1.5,1.4,0.360795224386824
1.6,1.4,0.330205007371998
1.7,1.4,0.301436740312819
1.8,1.4,0.274476668005583
1.9,1.4,0.249298324562438
2,1.4,0.225863860334053
2.1,1.4,0.204125434126478
2.2,1.4,0.18402663571705
2.3,1.4,0.165503906654172
2.4,1.4,0.148487930924893
2.5,1.4,0.132904971084834
2.6,1.4,0.118678129672294
2.7,1.4,0.105728519996905
2.8,1.4,0.0939763345523051
2.9,1.4,0.0833418032283788
3,1.4,0.0737460370963665
0.1,1.5,0.952762926961783
0.2,1.5,0.90570062423272
0.3,1.5,0.858985767442925
0.4,1.5,0.812786888334449
0.5,1.5,0.76726641497932
0.6,1.5,0.72257884242722
0.7,1.5,0.678869070527895
0.8,1.5,0.636270940309255
0.9,1.5,0.594905994063692
1,1.5,0.554882477475595
1.1,1.5,0.51629459500072
1.2,1.5,0.479222022570275
1.3,1.5,0.443729674810411
1.4,1.5,0.409867717583685
1.5,1.5,0.377671810975976
1.6,1.5,0.347163563027181
1.7,1.5,0.318351170643905
1.8,1.5,0.291230221293737
1.9,1.5,0.265784627272385
2,1.5,0.241987663522027
2.1,1.5,0.219803080090467
2.2,1.5,0.199186261255306
2.3,1.5,0.18008540497397
2.4,1.5,0.162442698524613
2.5,1.5,0.146195468835229
2.6,1.5,0.131277288920884
2.7,1.5,0.117619024931398
2.8,1.5,0.105149811435362
2.9,1.5,0.093797945627631
3,1.5,0.0834916940598254
0.1,1.6,0.954336035256018
0.2,1.6,0.90882938134146
0.3,1.6,0.863635603137775
0.4,1.6,0.818906808503575
0.5,1.6,0.774790005886288
0.6,1.6,0.731425562359698
0.7,1.6,0.688945790826356
0.8,1.6,0.64747369132286
0.9,1.6,0.607121866920724
1,1.6,0.567991629804292
1.1,1.6,0.530172307920729
1.2,1.6,0.493740757329167
1.3,1.6,0.458761080213494
1.4,1.6,0.425284543638129
1.5,1.6,0.393349689668209
1.6,1.6,0.362982623567513
1.7,1.6,0.33419746352085
1.8,1.6,0.30699693276188
1.9,1.6,0.281373073149725
2,1.6,0.257308058125304
2.1,1.6,0.234775082561211
2.2,1.6,0.213739307244192
2.3,1.6,0.194158836526061
2.4,1.6,0.17598570896314
2.5,1.6,0.159166882444071
2.6,1.6,0.143645197285886
2.7,1.6,0.129360302964201
2.8,1.6,0.116249536445797
2.9,1.6,0.104248742428436
3,1.6,0.0932930280911549
0.1,1.7,0.955761801736199
0.2,1.7,0.911666180120417
0.3,1.7,0.86785423838253
0.4,1.7,0.824464160169119
0.5,1.7,0.781629817122262
0.6,1.7,0.739479455199002
0.7,1.7,0.698134482559672
0.8,1.7,0.657708379093675
0.9,1.7,0.618305744404759
1,1.7,0.580021497464246
1.1,1.7,0.542940237289729
1.2,1.7,0.507135770052111
1.3,1.7,0.472670804086788
1.4,1.7,0.439596810508795
1.5,1.7,0.407954043617868
1.6,1.7,0.377771712121907
1.7,1.7,0.349068289481386
1.8,1.7,0.321851949436918
1.9,1.7,0.296121111059953
2,1.7,0.271865076474012
2.1,1.7,0.249064743722941
2.2,1.7,0.227693377088043
2.3,1.7,0.207717417437529
2.4,1.7,0.189097315878163
2.5,1.7,0.171788375010299
2.6,1.7,0.155741583399058
2.7,1.7,0.140904430399134
2.8,1.7,0.127221690142703
2.9,1.7,0.114636165255963
3,1.7,0.103089382651975
0.1,1.8,0.957061874135738
0.2,1.8,0.914253755511431
0.3,1.8,0.871704394426224
0.4,1.8,0.829540048945387
0.5,1.8,0.787883292342177
0.6,1.8,0.746851883260959
0.7,1.8,0.706557716985937
0.8,1.8,0.66710587415354
0.9,1.8,0.62859378082713
1,1.8,0.591110491142958
1.1,1.8,0.554736100826657
1.2,1.8,0.519541296864048
1.3,1.8,0.485587045582633
1.4,1.8,0.452924418450803
1.5,1.8,0.421594552113173
1.6,1.8,0.391628736625074
1.7,1.8,0.363048623587292
1.8,1.8,0.335866543960101
1.9,1.8,0.310085923785227
2,1.8,0.285701784882881
2.1,1.8,0.262701316821421
2.2,1.8,0.24106450606981
2.3,1.8,0.220764808216375
2.4,1.8,0.201769849440825
2.5,1.8,0.184042144021541
2.6,1.8,0.167539815503381
2.7,1.8,0.152217310195654
2.8,1.8,0.138026092867578
2.9,1.8,0.12491531581199
3,1.8,0.112832453812005
0.1,1.9,0.958253694834489
0.2,1.9,0.916626571738853
0.3,1.9,0.875236730265959
0.4,1.9,0.834200122377039
0.5,1.9,0.793629521831283
0.6,1.9,0.753633544234439
0.7,1.9,0.714315732734942
0.8,1.9,0.675773722810345
0.9,1.9,0.63809849775143
1,1.9,0.601373744384944
1.1,1.9,0.565675316342657
1.2,1.9,0.531070809851969
1.3,1.9,0.497619254660074
1.4,1.9,0.465370920375923
1.5,1.9,0.434367236284284
1.6,1.9,0.404640820609756
1.7,1.9,0.376215613333696
1.8,1.9,0.349107105032276
1.9,1.9,0.323322652838074
2,1.9,0.298861873549157
2.1,1.9,0.275717103126867
2.2,1.9,0.253873911335122
2.3,1.9,0.233311660069907
2.4,1.9,0.214004093990046
2.5,1.9,0.195919952365107
2.6,1.9,0.179023591574525
2.7,1.9,0.163275608391057
2.8,1.9,0.148633455027129
2.9,1.9,0.135052037879156
3,1.9,0.1224842929379
0.1,2,0.959351495932293
0.2,2,0.918812771974365
0.3,2,0.878492668039989
0.4,2,0.838498157883017
0.5,2,0.798933451276641
0.6,2,0.759899137614802
0.7,2,0.721491383290999
0.8,2,0.683801194022802
0.9,2,0.64691375187585
1,2,0.610907835141341
1.1,2,0.575855327482471
1.2,2,0.541820820937582
1.3,2,0.508861315501255
1.4,2,0.477026016149046
1.5,2,0.446356226374149
1.6,2,0.416885335608239
1.7,2,0.388638896342177
1.8,2,0.361634785376963
1.9,2,0.335883442446218
2,2,0.311388178476287
2.1,2,0.288145544999069
2.2,2,0.266145755709071
2.3,2,0.245373150856468
2.4,2,0.225806695082521
2.5,2,0.207420499417821
2.6,2,0.190184358458393
2.7,2,0.174064294187352
2.8,2,0.15902309849594
2.9,2,0.145020867151409
3,2,0.132015518734103
0.1,2.1,0.960367020933652
0.2,2.1,0.920835594367439
0.3,2.1,0.881506450040535
0.4,2.1,0.842478683913684
0.5,2.1,0.803848970389901
0.6,2.1,0.765710808777443
0.7,2.1,0.728153814281249
0.8,2.1,0.691263062884081
0.9,2.1,0.65511849837304
1,2.1,0.619794408511718
1.1,2.1,0.585358975987434
1.2,2.1,0.551873908313646
1.3,2.1,0.519394149377465
1.4,2.1,0.487967673828905
1.5,2.1,0.45763536404833
1.6,2.1,0.428430968035174
1.7,2.1,0.400381135264711
1.8,2.1,0.373505526386502
1.9,2.1,0.347816991609246
2,2.1,0.323321811748293
2.1,2.1,0.300019995214541
2.2,2.1,0.277905623702336
2.3,2.1,0.256967238989457
2.4,2.1,0.237188263089877
2.5,2.1,0.218547443991033
2.6,2.1,0.201019319349509
2.7,2.1,0.184574690797097
2.8,2.1,0.16918110190566
2.9,2.1,0.154803313355195
3,2.1,0.141403769425109
0.1,2.2,0.961310057584468
0.2,2.2,0.922714418834018
0.3,2.2,0.884306662530225
0.4,2.2,0.846178927475402
0.5,2.2,0.80842121677675
0.6,2.2,0.771120730716783
0.7,2.2,0.73436123685075
0.8,2.2,0.698222485241667
0.9,2.2,0.662779675868344
1,2.2,0.62810298424455
1.1,2.2,0.594257150194039
1.2,2.2,0.56130113356419
1.3,2.2,0.529287839459394
1.4,2.2,0.498263914362791
1.5,2.2,0.468269613319577
1.6,2.2,0.439338737203487
1.7,2.2,0.411498638004229
1.8,2.2,0.384770289078923
1.9,2.2,0.359168416422858
2,2.2,0.334701686248155
2.1,2.2,0.311372943523438
2.2,2.2,0.289179495629611
2.3,2.2,0.26811343492851
2.4,2.2,0.248161993821316
2.5,2.2,0.229307925787265
2.6,2.2,0.211529905932837
2.7,2.2,0.194802944736742
2.8,2.2,0.179098808934611
2.9,2.2,0.164386443835376
3,2.2,0.150632391784158
0.1,2.3,0.962188837608112
0.2,2.3,0.924465553218589
0.3,2.3,0.886917382267522
0.4,2.3,0.849630283290186
0.5,2.3,0.812688319894327
0.6,2.3,0.776173066810227
0.7,2.3,0.74016304733547
0.8,2.3,0.704733208909186
0.9,2.3,0.669954442849654
1,2.3,0.635893153488253
1.1,2.3,0.602610881051222
1.2,2.3,0.570163981699909
1.3,2.3,0.538603367162168
1.4,2.3,0.507974305394705
1.5,2.3,0.478316282730432
1.6,2.3,0.449662927007246
1.7,2.3,0.422041990264435
1.8,2.3,0.395475388747645
1.9,2.3,0.369979297197727
2,2.3,0.345564293725296
2.1,2.3,0.322235551000579
2.2,2.3,0.299993069023576
2.3,2.3,0.278831944385969
2.4,2.3,0.258742670694108
2.5,2.3,0.239711464689527
2.6,2.3,0.221720612575171
2.7,2.3,0.204748831125049
2.8,2.3,0.188771638313758
2.9,2.3,0.173761728440381
3,2.3,0.159689347027505
0.1,2.4,0.96301034092554
0.2,2.4,0.926102832182822
0.3,2.4,0.889359051336528
0.4,2.4,0.852859437397135
0.5,2.4,0.816682738868436
0.6,2.4,0.780905482237148
0.7,2.4,0.745601467148553
0.8,2.4,0.710841294041265
0.9,2.4,0.676691929447186
1,2.4,0.64321631351286
1.1,2.4,0.610473013580994
1.2,2.4,0.578515926902106
1.3,2.4,0.547394034743438
1.4,2.4,0.517151209342896
1.5,2.4,0.487826074337174
1.6,2.4,0.459451918492126
1.7,2.4,0.432056661795566
1.8,2.4,0.40566287225212
1.9,2.4,0.38028783105912
2,2.4,0.35594364325226
2.1,2.4,0.332637390398096
2.2,2.4,0.310371321483683
2.3,2.4,0.289143077815281
2.4,2.4,0.268945947489811
2.5,2.4,0.24976914484391
2.6,2.4,0.231598110213448
2.7,2.4,0.214414825346814
2.8,2.4,0.198198139902356
2.9,2.4,0.182924104616758
3,2.4,0.168566306948797
0.1,2.5,0.96378053020854
0.2,2.5,0.927638079345381
0.3,2.5,0.891649153198477
0.4,2.5,0.855889237237768
0.5,2.5,0.820432301261123
0.6,2.5,0.785350321523746
0.7,2.5,0.750712825715029
0.8,2.5,0.71658646576296
0.9,2.5,0.68303462298306
1,2.5,0.650117049556747
1.1,2.5,0.617889549734823
1.2,2.5,0.586403703528283
1.3,2.5,0.555706634984359
1.4,2.5,0.525840826464528
1.5,2.5,0.49684397965686
1.6,2.5,0.46874892338116
1.7,2.5,0.441583567594364
1.8,2.5,0.415370902387448
1.9,2.5,0.390129040194064
2,2.5,0.365871298914175
2.1,2.5,0.342606323200477
2.2,2.5,0.320338240767018
2.3,2.5,0.299066850261892
2.4,2.5,0.278787837001427
2.5,2.5,0.259493012692123
2.6,2.5,0.241170575167641
2.7,2.5,0.223805384138577
2.8,2.5,0.20737924898869
2.9,2.5,0.191871224747437
3,2.5,0.177257912519251
0.1,2.6,0.964504533866431
0.2,2.6,0.929081468098652
0.3,2.6,0.893802741206199
0.4,2.6,0.858739373114519
0.5,2.6,0.823961018610514
0.6,2.6,0.789535535841448
0.7,2.6,0.755528574504152
0.8,2.6,0.722003188045768
0.9,2.6,0.689019473815665
1,2.6,0.656634244668822
1.1,2.6,0.624900735033187
1.2,2.6,0.593868343927389
1.3,2.6,0.563582416861501
1.4,2.6,0.534084067983327
1.5,2.6,0.505410043257033
1.6,2.6,0.477592624890757
1.7,2.6,0.45065957667544
1.8,2.6,0.42463412936823
1.9,2.6,0.399535004759099
2,2.6,0.375376476606471
2.1,2.6,0.352168466223073
2.2,2.6,0.329916670141934
2.3,2.6,0.308622716998286
2.4,2.6,0.288284350528278
2.5,2.6,0.268895635410956
2.6,2.6,0.250447182565516
2.7,2.6,0.232926390459864
2.8,2.6,0.21631769898634
2.9,2.6,0.200602852512582
3,2.6,0.185761168815338
0.1,2.7,0.96518679034904
0.2,2.7,0.930441806346341
0.3,2.7,0.89583285616841
0.4,2.7,0.861426917486701
0.5,2.7,0.82728973324221
0.6,2.7,0.793485420460889
0.7,2.7,0.760076096141511
0.8,2.7,0.72712152398587
0.9,2.7,0.694678785424239
1,2.7,0.662801978023466
1.1,2.7,0.631541943958156
1.2,2.7,0.600946030785344
1.3,2.7,0.571057886298327
1.4,2.7,0.541917288754993
1.5,2.7,0.513560013288825
1.6,2.7,0.486017734825836
1.7,2.7,0.459317967356356
1.8,2.7,0.433484038954967
1.9,2.7,0.408535101512251
2,2.7,0.384486173744851
2.1,2.7,0.361348215691288
2.2,2.7,0.339128232584547
2.3,2.7,0.317829405722067
2.4,2.7,0.297451247731966
2.5,2.7,0.277989779462233
2.6,2.7,0.259437725597627
2.7,2.7,0.241784726036233
2.8,2.7,0.225017560032475
2.9,2.7,0.209120380133331
3,2.7,0.194074952996262
0.1,2.8,0.965831163072693
0.2,2.8,0.931726763417752
0.3,2.8,0.897750859469952
0.4,2.8,0.863966755852306
0.5,2.8,0.830436636071221
0.6,2.8,0.797221206573036
0.7,2.8,0.764379355686067
0.8,2.8,0.731967830753553
0.9,2.8,0.700040936497807
1,2.8,0.668650257349418
1.1,2.8,0.637844406133624
1.2,2.8,0.607668801135377
1.3,2.8,0.578165473172133
1.4,2.8,0.54937290389627
1.5,2.8,0.521325896134534
1.6,2.8,0.494055476657369
1.7,2.8,0.467588831363358
1.8,2.8,0.441949272470047
1.9,2.8,0.417156236928244
2,2.8,0.39322531492804
2.1,2.8,0.370168307046155
2.2,2.8,0.347993308299756
2.3,2.8,0.326704817124879
2.4,2.8,0.306303867090282
2.5,2.8,0.286788178991517
2.6,2.8,0.26815233084568
2.7,2.8,0.250387943224649
2.8,2.8,0.233483877322459
2.9,2.8,0.217426443149267
3,2.8,0.202199615277669
0.1,2.9,0.96644103278468
0.2,2.9,0.93294305254056
0.3,2.9,0.89956670120872
0.4,2.9,0.866371934050756
0.5,2.9,0.833417684712638
0.6,2.9,0.800761540238661
0.7,2.9,0.768459429131247
0.8,2.9,0.736565325368351
0.9,2.9,0.705130971066934
1,2.9,0.674205620222431
1.1,2.9,0.643835805665228
1.2,2.9,0.614065131061187
1.3,2.9,0.584934089449726
1.4,2.9,0.556479909466024
1.5,2.9,0.528736430039298
1.6,2.9,0.501734004003048
1.7,2.9,0.475499430701367
1.8,2.9,0.450055917333486
1.9,2.9,0.425423068451949
2,2.9,0.401616902722782
2.1,2.9,0.378649895773089
2.2,2.9,0.35653104769609
2.3,2.9,0.335265973558724
2.4,2.9,0.314857015064743
2.5,2.9,0.295303371368207
2.6,2.9,0.276601246909341
2.7,2.9,0.258744014056841
2.8,2.9,0.241722388287559
2.9,2.9,0.225524613614788
3,2.9,0.21013665598857
0.1,3,0.967019372420114
0.2,3,0.934096578803771
0.3,3,0.901289137813749
0.4,3,0.86865394048423
0.5,3,0.836246943798058
0.6,3,0.804122873020428
0.7,3,0.772334935520975
0.8,3,0.740934548660495
0.9,3,0.709971084129229
1,3,0.679491630904193
1.1,3,0.649540778747333
1.2,3,0.620160423898683
1.3,3,0.591389598333783
1.4,3,0.563264323657288
1.5,3,0.53581749039992
