x,t,u
0.6,0.3,0.4444692782909
0.7,0.3,0.377599441964049
0.8,0.3,0.312554538491488
0.9,0.3,0.252683601747907
1,0.3,0.200108329847764
1.1,0.3,0.15566874811342
1.2,0.3,0.1192458574008
1.3,0.3,0.0901334515640745
1.4,0.3,0.0673409577815836
1.5,0.3,0.0498023655503677
1.6,0.3,0.0365025712379206
1.7,0.3,0.0265425262323135
1.8,0.3,0.0191637812788198
1.9,0.3,0.0137486410839402
2,0.3,0.00980735549976752
2.1,0.3,0.00695975547490923
2.2,0.3,0.0049157642387011
2.3,0.3,0.00345718043074061
2.4,0.3,0.00242183146573716
2.5,0.3,0.00169042138594766
2.6,0.3,0.00117597395243685
2.7,0.3,0.000815569553118123
2.8,0.3,0.000564003940439317
2.9,0.3,0.000388998815304853
3,0.3,0.000267631882100439
0.1,0.4,0.724457315734797
0.2,0.4,0.848883929736567
0.3,0.4,0.783168806152995
0.4,0.4,0.678648352050886
0.5,0.4,0.581396071724144
0.6,0.4,0.499447230007924
0.7,0.4,0.430047919539573
0.8,0.4,0.369313371732036
0.9,0.4,0.314756623843628
1,0.4,0.265318815530928
1.1,0.4,0.22078741418906
1.2,0.4,0.181263055040597
1.3,0.4,0.146831650544198
1.4,0.4,0.117419973789589
1.5,0.4,0.0927701986853062
1.6,0.4,0.0724751922892425
1.7,0.4,0.0560349607966024
1.8,0.4,0.0429119161647069
1.9,0.4,0.0325748937513746
2,0.4,0.0245292672608222
2.1,0.4,0.0183343375631662
2.2,0.4,0.0136107154945118
2.3,0.4,0.0100406762487715
2.4,0.4,0.00736410132367982
2.5,0.4,0.00537204148496229
2.6,0.4,0.00389934301976913
2.7,0.4,0.00281727533385068
2.8,0.4,0.00202671001743848
2.9,0.4,0.00145212542888218
3,0.4,0.00103652797111087
0.1,0.5,1.06987560275339
0.2,0.5,0.808865564643528
0.3,0.5,0.729993591100399
0.4,0.5,0.679291905065288
0.5,0.5,0.62145075585769
0.6,0.5,0.556317104866279
0.7,0.5,0.490007897598671
0.8,0.5,0.427025923282068
0.9,0.5,0.369408659356342
1,0.5,0.317602862957452
1.1,0.5,0.271347469073034
1.2,0.5,0.230197043972006
1.3,0.5,0.193740462005195
1.4,0.5,0.161645914588794
1.5,0.5,0.133634653681908
1.6,0.5,0.109441515066123
1.7,0.5,0.0887868661022904
1.8,0.5,0.0713654113388503
1.9,0.5,0.0568486333916758
2,0.5,0.0448952074497815
2.1,0.5,0.0351642727527828
2.2,0.5,0.0273280174647057
2.3,0.5,0.0210816397477535
2.4,0.5,0.0161499904099487
2.5,0.5,0.0122910038030233
2.6,0.5,0.00929644828618581
2.7,0.5,0.00699068304335715
2.8,0.5,0.00522809697292326
2.9,0.5,0.00388980756573032
3,0.5,0.00288006745512204
0.1,0.6,0.807070493186065
0.2,0.6,0.892465605321921
0.3,0.6,0.812442661026719
0.4,0.6,0.720739243208764
0.5,0.6,0.644464756191992
0.6,0.6,0.580085571025893
0.7,0.6,0.521635635367913
0.8,0.6,0.466184014312778
0.9,0.6,0.413199301072907
1,0.6,0.363161248649513
1.1,0.6,0.31668447085006
1.2,0.6,0.274170124622621
1.3,0.6,0.235756551391089
1.4,0.6,0.201384161486325
1.5,0.6,0.170876134451552
1.6,0.6,0.143998281279607
1.7,0.6,0.120493291698405
1.8,0.6,0.100096393036035
1.9,0.6,0.082541013896835
2,0.6,0.0675607588533869
2.1,0.6,0.0548911228457645
2.2,0.6,0.0442721774478168
2.3,0.6,0.0354521864753665
2.4,0.6,0.028191576469291
2.5,0.6,0.0222666209442046
2.6,0.6,0.0174723577572665
2.7,0.6,0.0136244861905357
2.8,0.6,0.0105601960808457
2.9,0.6,0.00813802912949924
3,0.6,0.00623695719432182
0.1,0.7,1.03129176499526
0.2,0.7,0.829103165402561
0.3,0.7,0.77966013425705
0.4,0.7,0.735341071280359
0.5,0.7,0.678513443116805
0.6,0.7,0.61660025048754
0.7,0.7,0.556060744242485
0.8,0.7,0.4994079451695
0.9,0.7,0.446933024452595
1,0.7,0.398258187595151
1.1,0.7,0.353041463902893
1.2,0.7,0.311133707249189
1.3,0.7,0.272517894124891
1.4,0.7,0.237213166220585
1.5,0.7,0.20520987639314
1.6,0.7,0.176443161091185
1.7,0.7,0.150792558160801
1.8,0.7,0.128093717604066
1.9,0.7,0.108152822437766
2,0.7,0.0907591648839015
2.1,0.7,0.0756945695003135
2.2,0.7,0.0627399728379605
2.3,0.7,0.0516799808281387
2.4,0.7,0.0423061667224964
2.5,0.7,0.0344196161865058
2.6,0.7,0.027832972360827
2.7,0.7,0.0223720598356529
2.8,0.7,0.0178770805824611
2.9,0.7,0.014203355071249
3,0.7,0.0112215997322178
0.1,0.8,0.855933553030845
0.2,0.8,0.910275828256759
0.3,0.8,0.828107067606328
0.4,0.8,0.750503725456933
0.5,0.8,0.688441479329716
0.6,0.8,0.633450404910792
0.7,0.8,0.580455674992309
0.8,0.8,0.52845322405172
0.9,0.8,0.478081950531496
1,0.8,0.43014037836759
1.1,0.8,0.385117131192986
1.2,0.8,0.343200050437847
1.3,0.8,0.304404294791033
1.4,0.8,0.268674734057455
1.5,0.8,0.235936048814391
1.6,0.8,0.206106023530087
1.7,0.8,0.179092458361992
1.8,0.8,0.154787110860486
1.9,0.8,0.133062496619829
2,0.8,0.11377257960315
2.1,0.8,0.0967562833600436
2.2,0.8,0.0818423311676476
2.3,0.8,0.0688542459886576
2.4,0.8,0.0576148359375921
2.5,0.8,0.047949896159894
2.6,0.8,0.0396911056665616
2.7,0.8,0.0326782105338717
2.8,0.8,0.0267606122688433
2.9,0.8,0.0217984665991116
3,0.8,0.0176633730627711
0.1,0.9,1.00812166442413
0.2,0.9,0.848272228931853
0.3,0.9,0.812533109450937
0.4,0.9,0.769113779837906
0.5,0.9,0.713875365078893
0.6,0.9,0.656652555761422
0.7,0.9,0.602073832113635
0.8,0.9,0.55082646091222
0.9,0.9,0.502422559662541
1,0.9,0.456457078882752
1.1,0.9,0.412836613216694
1.2,0.9,0.371653877535912
1.3,0.9,0.33304058216642
1.4,0.9,0.297088349358767
1.5,0.9,0.263827964120864
1.6,0.9,0.233237301985495
1.7,0.9,0.205256435425
1.8,0.9,0.179800146610516
1.9,0.9,0.15676573168519
2,0.9,0.136037266548957
2.1,0.9,0.117488118028314
2.2,0.9,0.100982992390614
2.3,0.9,0.0863801319841012
2.4,0.9,0.0735337736487525
2.5,0.9,0.062296732582268
2.6,0.9,0.0525229095158926
2.7,0.9,0.0440695518587411
2.8,0.9,0.0367991655989016
2.9,0.9,0.0305810374097775
3,0.9,0.0252923712493951
0.1,1,0.887342943056902
0.2,1,0.918501241756769
0.3,1,0.839595027010257
0.4,1,0.773781405907722
0.5,1,0.720720395165134
0.6,1,0.671012784998252
0.7,1,0.621533135009051
0.8,1,0.572613993152562
0.9,1,0.525208887792406
1,1,0.479922627588333
1.1,1,0.436984462011644
1.2,1,0.396438136208669
1.3,1,0.358279221828956
1.4,1,0.32250697281991
1.5,1,0.289126600933343
1.6,1,0.258136233306738
1.7,1,0.229515856369508
1.8,1,0.203222785875167
1.9,1,0.1791923693446
2,1,0.15734133055682
2.1,1,0.137571787955024
2.2,1,0.119774956455628
2.3,1,0.103834252538046
2.4,1,0.0896278706600901
2.5,1,0.0770309909155369
2.6,1,0.0659177448375283
2.7,1,0.056163000414623
2.8,1,0.0476439743055819
2.9,1,0.0402416518671616
3,1,0.0338419902914764
0.1,1.1,0.993651472036789
0.2,1.1,0.864749294226591
0.3,1.1,0.835161240356737
0.4,1.1,0.791593835512201
0.5,1.1,0.738836306228613
0.6,1.1,0.686348558582016
0.7,1.1,0.63670000547449
0.8,1.1,0.589524318327341
0.9,1.1,0.544216659718814
1,1.1,0.500591710339486
1.1,1.1,0.458752482883004
1.2,1.1,0.41887501982708
1.3,1.1,0.381097522071576
1.4,1.1,0.345497018993929
1.5,1.1,0.312102648028607
1.6,1.1,0.280913482222376
1.7,1.1,0.251909775509896
1.8,1.1,0.225057546182605
1.9,1.1,0.200309614953029
2,1.1,0.17760575510235
2.1,1.1,0.156873283974793
2.2,1.1,0.138028400948792
2.3,1.1,0.120978079239607
2.4,1.1,0.105622200831109
2.5,1.1,0.0918556863234121
2.6,1.1,0.0795704772307457
2.7,1.1,0.0686573129616197
2.8,1.1,0.0590072928880284
2.9,1.1,0.0505132328603055
3,1.1,0.0430708281684763
0.1,1.2,0.908627926579679
0.2,1.2,0.922804793914924
0.3,1.2,0.849278637247491
0.4,1.2,0.792555310932891
0.5,1.2,0.74521440414148
0.6,1.2,0.698879335295653
0.7,1.2,0.652211227253481
0.8,1.2,0.606172497606732
0.9,1.2,0.561595375277237
1,1.2,0.518811286830229
1.1,1.2,0.477885391758523
1.2,1.2,0.438824314061363
1.3,1.2,0.401653129910639
1.4,1.2,0.366416072649871
1.5,1.2,0.333156694007966
1.6,1.2,0.301902919402842
1.7,1.2,0.27266157314006
1.8,1.2,0.245419109018123
1.9,1.2,0.220144659365574
2,1.2,0.196793147216637
2.1,1.2,0.175307724767435
2.2,1.2,0.155621602375206
2.3,1.2,0.137659558951442
2.4,1.2,0.121339368169359
2.5,1.2,0.106573246954125
2.6,1.2,0.0932693324500025
2.7,1.2,0.0813331441661911
2.8,1.2,0.0706689779277592
2.9,1.2,0.0611811886514051
3,1.2,0.0527753351973772
0.1,1.3,0.984428843315855
0.2,1.3,0.878468929223379
0.3,1.3,0.851344866195272
0.4,1.3,0.807831218603888
0.5,1.3,0.757990333023514
0.6,1.3,0.709698795273963
0.7,1.3,0.663904188716419
0.8,1.3,0.61981879605604
0.9,1.3,0.577001055768269
1,1.3,0.535471417696217
1.1,1.3,0.495415612422061
1.2,1.3,0.457001033906066
1.3,1.3,0.420331905812575
1.4,1.3,0.385464406009517
1.5,1.3,0.352428894259524
1.6,1.3,0.321242218523061
1.7,1.3,0.291910974268301
1.8,1.3,0.264430728098344
1.9,1.3,0.238784791275042
2,1.3,0.214943943330022
2.1,1.3,0.192867164907945
2.2,1.3,0.172502974456996
2.3,1.3,0.15379097945394
2.4,1.3,0.136663415909704
2.5,1.3,0.121046592346686
2.6,1.3,0.10686223115107
2.7,1.3,0.0940287234753561
2.8,1.3,0.0824623096160957
2.9,1.3,0.072078185132425
3,1.3,0.062791524122632
0.1,1.4,0.92360969257598
0.2,1.4,0.925444312412315
0.3,1.4,0.857838157822069
0.4,1.4,0.807920246120459
0.5,1.4,0.764347377911154
0.6,1.4,0.720496570848553
0.7,1.4,0.676308387708863
0.8,1.4,0.632891830470497
0.9,1.4,0.590822227742416
1,1.4,0.550228757193443
1.1,1.4,0.511112921746021
1.2,1.4,0.473495321405228
1.3,1.4,0.437431128141765
1.4,1.4,0.402985151053707
1.5,1.4,0.370211334921422
1.6,1.4,0.339145170907986
1.7,1.4,0.309804165889833
1.8,1.4,0.282190801111184
1.9,1.4,0.256295141588447
2,1.4,0.232096463250109
2.1,1.4,0.209564219372846
2.2,1.4,0.188658798417435
2.3,1.4,0.169332346806219
2.4,1.4,0.15152973720664
2.5,1.4,0.135189651885228
2.6,1.4,0.120245716104123
2.7,1.4,0.106627623793726
2.8,1.4,0.0942622177305494
2.9,1.4,0.0830745039146739
3,1.4,0.0729885903813702
0.1,1.5,0.978511739174891
0.2,1.5,0.889778960409209
0.3,1.5,0.863353885669488
0.4,1.5,0.820343713610614
0.5,1.5,0.773473191557467
0.6,1.5,0.728705771086878
0.7,1.5,0.685917566741042
0.8,1.5,0.644279572300318
0.9,1.5,0.603572171715275
1,1.5,0.563938627745694
1.1,1.5,0.525569422785013
1.2,1.5,0.488593282925501
1.3,1.5,0.453083328292715
1.4,1.5,0.419085597514712
1.5,1.5,0.386635795073138
1.6,1.5,0.355763232543058
1.7,1.5,0.32648912334471
1.8,1.5,0.298824365397833
1.9,1.5,0.272768615052374
2,1.5,0.248310578215301
2.1,1.5,0.225428929910191
2.2,1.5,0.204093400790698
2.3,1.5,0.184265822801663
2.4,1.5,0.16590109800008
2.5,1.5,0.148948121079018
2.6,1.5,0.133350688456406
2.7,1.5,0.119048406833543
2.8,1.5,0.105977595571424
2.9,1.5,0.0940721676301778
3,1.5,0.0832644721494605
0.1,1.6,0.934472286141951
0.2,1.6,0.927381199617887
0.3,1.6,0.865502856909599
0.4,1.6,0.820639405768485
0.5,1.6,0.779695443053219
0.6,1.6,0.737892829054545
0.7,1.6,0.695948410524651
0.8,1.6,0.654859950846368
0.9,1.6,0.614956973021613
1,1.6,0.576257098842664
1.1,1.6,0.538756579874209
1.2,1.6,0.502500427222425
1.3,1.6,0.467559518203299
1.4,1.6,0.434001623311506
1.5,1.6,0.401879005242644
1.6,1.6,0.371227789296188
1.7,1.6,0.342071031368627
1.8,1.6,0.314421303794377
1.9,1.6,0.288281956298019
2,1.6,0.263647563542404
2.1,1.6,0.240504179320246
2.2,1.6,0.218829725794482
2.3,1.6,0.198594586139016
2.4,1.6,0.17976234596357
2.5,1.6,0.1622906075003
2.6,1.6,0.146131822022836
2.7,1.6,0.131234112258908
2.8,1.6,0.117542073219311
2.9,1.6,0.104997546388418
3,1.6,0.0935403628486435
0.1,1.7,0.974739594036282
0.2,1.7,0.899096022317445
0.3,1.7,0.872582671322743
0.4,1.7,0.830470391643497
0.5,1.7,0.786404820713405
0.6,1.7,0.744539776598757
0.7,1.7,0.704145926524172
0.8,1.7,0.664535620797882
0.9,1.7,0.625674967208365
1,1.7,0.587754808810392
1.1,1.7,0.550934837195471
1.2,1.7,0.515306150728132
1.3,1.7,0.480923365329276
1.4,1.7,0.447830335228283
1.5,1.7,0.416067770687715
1.6,1.7,0.385671557113754
1.7,1.7,0.356669639084412
1.8,1.7,0.329080412244916
1.9,1.7,0.302912627017636
2,1.7,0.278166021193537
2.1,1.7,0.254832098366208
2.2,1.7,0.232894828651676
2.3,1.7,0.212331265638285
2.4,1.7,0.193112139044729
2.5,1.7,0.175202469355228
2.6,1.7,0.158562219050907
2.7,1.7,0.143146972438663
2.8,1.7,0.12890862713804
2.9,1.7,0.115796080412458
3,1.7,0.103755897200566
0.1,1.8,0.942545002956472
0.2,1.8,0.929034253452101
0.3,1.8,0.872380929450526
0.4,1.8,0.831286185759052
0.5,1.8,0.792307892141535
0.6,1.8,0.752309685994199
0.7,1.8,0.71239426768589
0.8,1.8,0.673344973261629
0.9,1.8,0.635307897193345
1,1.8,0.598256911930511
1.1,1.8,0.562206160508651
1.2,1.8,0.527218388601844
1.3,1.8,0.493367163201296
1.4,1.8,0.46071494207729
1.5,1.8,0.429309176762659
1.6,1.8,0.399185341696411
1.7,1.8,0.370369968002074
1.8,1.8,0.342881968901425
1.9,1.8,0.31673283951986
2,1.8,0.29192657323556
2.1,1.8,0.268459734362894
2.2,1.8,0.246321769576768
2.3,1.8,0.22549548627452
2.4,1.8,0.205957610679683
2.5,1.8,0.187679372507783
2.6,1.8,0.170627095581213
2.7,1.8,0.154762790268627
2.8,1.8,0.140044747210414
2.9,1.8,0.126428129591633
3,1.8,0.113865558294999
0.1,1.9,0.972388296976002
0.2,1.9,0.906801005216753
0.3,1.9,0.879909638307639
0.4,1.9,0.838965432859846
0.5,1.9,0.797440626758255
0.6,1.9,0.757962280109827
0.7,1.9,0.719531664445498
0.8,1.9,0.681662404249042
0.9,1.9,0.644444411894093
1,1.9,0.608067631673842
1.1,1.9,0.572652761561285
1.2,1.9,0.5382642321442
1.3,1.9,0.504948324929328
1.4,1.9,0.472749645783521
1.5,1.9,0.441711451569583
1.6,1.9,0.411871782068649
1.7,1.9,0.38326093927025
1.8,1.9,0.3559009161318
1.9,1.9,0.329805812720339
2,1.9,0.304982440851711
2.1,1.9,0.281430815094677
2.2,1.9,0.259144531397462
2.3,1.9,0.238111118580507
2.4,1.9,0.218312424517337
2.5,1.9,0.199725055798763
2.6,1.9,0.182320862493053
2.7,1.9,0.166067450955728
2.8,1.9,0.150928709301451
2.9,1.9,0.136865334625948
3,1.9,0.123835354635162
0.1,2,0.948674804981352
0.2,2,0.930582500299025
0.3,2,0.878550569783018
0.4,2,0.840299664100765
0.5,2,0.802896205320494
0.6,2,0.764537402799508
0.7,2,0.726445893832359
0.8,2,0.68917587527471
0.9,2,0.652757283080687
1,2,0.617160052989285
1.1,2,0.582419397053277
1.2,2,0.548605727520195
1.3,2,0.515787734860101
1.4,2,0.484020396117095
1.5,2,0.453346722508935
1.6,2,0.423801578375641
1.7,2,0.395413566801211
1.8,2,0.368205261073025
1.9,2,0.342192904606093
2,2,0.31738623497348
2.1,2,0.293788578053626
2.2,2,0.271397131665744
2.3,2,0.250203334451257
2.4,2,0.230193261657135
2.5,2,0.211348030946378
2.6,2,0.193644219852279
2.7,2,0.17705429846164
2.8,2,0.161547076689136
2.9,2,0.147088161415395
3,2,0.133640416814825
0.1,2.1,0.970991407485194
0.2,2.1,0.913213245134835
0.3,2.1,0.885900857585319
0.4,2.1,0.846277502762508
0.5,2.1,0.807002268770064
0.6,2.1,0.769503591208249
0.7,2.1,0.732730857774345
0.8,2.1,0.696393626719338
0.9,2.1,0.660648519589631
1,2.1,0.625660297659092
1.1,2.1,0.591515550507119
1.2,2.1,0.558263047642989
1.3,2.1,0.525946331930431
1.4,2.1,0.494610681714849
1.5,2.1,0.464299423483973
1.6,2.1,0.435050175973237
1.7,2.1,0.406893515423157
1.8,2.1,0.379853138751223
1.9,2.1,0.353946388353674
2,2.1,0.329184647871322
2.1,2.1,0.30557357725578
2.2,2.1,0.283113295948696
2.3,2.1,0.261798598324807
2.4,2.1,0.241619229055265
2.5,2.1,0.222560211181983
2.6,2.1,0.204602209739164
2.7,2.1,0.187721916570261
2.8,2.1,0.171892447404948
2.9,2.1,0.157083745884035
3,2.1,0.143262990583677
0.1,2.2,0.953420520519149
0.2,2.2,0.932096433480642
0.3,2.2,0.884083209310454
0.4,2.2,0.848017422758588
0.5,2.2,0.811951499375571
0.6,2.2,0.775098865683026
0.7,2.2,0.738639342757525
0.8,2.2,0.702926014449763
0.9,2.2,0.667927039762787
1,2.2,0.633626883911274
1.1,2.2,0.600076570531631
1.2,2.2,0.567346216869048
1.3,2.2,0.535496709900106
1.4,2.2,0.504576213028122
1.5,2.2,0.474624430434086
1.6,2.2,0.445675638509933
1.7,2.2,0.417759352132464
1.8,2.2,0.39089994921871
1.9,2.2,0.365116282124069
2,2.2,0.34042158386831
2.1,2.2,0.316823602945139
2.2,2.2,0.294324837851381
2.3,2.2,0.272922797454965
2.4,2.2,0.252610268530235
2.5,2.2,0.233375596104237
2.6,2.2,0.215202984232228
2.7,2.2,0.198072818984915
2.8,2.2,0.181962010216944
2.9,2.2,0.166844346366972
3,2.2,0.152690856393032
0.1,2.3,0.970241110329922
0.2,2.3,0.918590946179654
0.3,2.3,0.890928821700869
0.4,2.3,0.852688382081846
0.5,2.3,0.815382271158626
0.6,2.3,0.779549024901544
0.7,2.3,0.744212699721122
0.8,2.3,0.70924485131568
0.9,2.3,0.674826416662635
1,2.3,0.641089038554098
1.1,2.3,0.608094248902255
1.2,2.3,0.575883035207476
1.3,2.3,0.544498338486743
1.4,2.3,0.513984957386379
1.5,2.3,0.484384610879718
1.6,2.3,0.455733309792301
1.7,2.3,0.428061037414673
1.8,2.3,0.401392218629772
1.9,2.3,0.37574611790797
2,2.3,0.351137015504066
2.1,2.3,0.327574282094726
2.2,2.3,0.305062468685889
2.3,2.3,0.283601456746612
2.4,2.3,0.263186665193979
2.5,2.3,0.243809296475362
2.6,2.3,0.225456607276981
2.7,2.3,0.208112196062854
2.8,2.3,0.191756303784974
2.9,2.3,0.1763661253027
3,2.3,0.16191612873154
0.1,2.4,0.957161204606729
0.2,2.4,0.933597702549008
0.3,2.4,0.889047512093675
0.4,2.4,0.854699374857142
0.5,2.4,0.819819107479865
0.6,2.4,0.784353342700697
0.7,2.4,0.749351520404701
0.8,2.4,0.71500898547044
0.9,2.4,0.681269863614734
1,2.4,0.648138374604941
1.1,2.4,0.615674164348622
1.2,2.4,0.583942361224511
1.3,2.4,0.552995906329763
1.4,2.4,0.522877649383249
1.5,2.4,0.493624896242406
1.6,2.4,0.465271154754857
1.7,2.4,0.43784595355003
1.8,2.4,0.411374281979548
1.9,2.4,0.385876305015922
2,2.4,0.361367367155987
2.1,2.4,0.337858130631875
2.2,2.4,0.315354743814687
2.3,2.4,0.2938590105537
2.4,2.4,0.273368567667486
2.5,2.4,0.253877082441958
2.6,2.4,0.235374474889512
2.7,2.4,0.217847162875318
2.8,2.4,0.201278325287372
2.9,2.4,0.185648178204298
3,2.4,0.170934259790431
0.1,2.5,0.969930464628416
0.2,2.5,0.923139487925618
0.3,2.5,0.895243556695756
0.4,2.5,0.858384781167509
0.5,2.5,0.822795217042079
0.6,2.5,0.788386372230983
0.7,2.5,0.754320190842773
0.8,2.5,0.720588456180442
0.9,2.5,0.687369202581557
1,2.5,0.654762183930124
1.1,2.5,0.622812648390252
1.2,2.5,0.591558402526499
1.3,2.5,0.561042016693781
1.4,2.5,0.531306654985631
1.5,2.5,0.502391590592287
1.6,2.5,0.474330853415625
1.7,2.5,0.447153515688396
1.8,2.5,0.420884160754494
1.9,2.5,0.395543086968726
2,2.5,0.371146330469827
2.1,2.5,0.347705665297874
2.2,2.5,0.325228657352196
2.3,2.5,0.30371877855782
2.4,2.5,0.283175562989494
2.5,2.5,0.263594788824884
2.6,2.5,0.244968678263777
2.7,2.5,0.227286112839271
2.8,2.5,0.210532862981308
2.9,2.5,0.194691830157259
3,2.5,0.179743299054597
0.1,2.6,0.960159838006996
0.2,2.6,0.935086992020921
0.3,2.6,0.893508601380972
0.4,2.6,0.860546063976451
0.5,2.6,0.826746571730901
0.6,2.6,0.792556631108781
0.7,2.6,0.758858078839335
0.8,2.6,0.725732657443322
0.9,2.6,0.693123595236439
1,2.6,0.661053176613082
1.1,2.6,0.629583473414753
1.2,2.6,0.598772645545208
1.3,2.6,0.568666806248368
1.4,2.6,0.539304900737878
1.5,2.6,0.510722347063031
1.6,2.6,0.482951617465651
1.7,2.6,0.456021641228844
1.8,2.6,0.429957307306798
1.9,2.6,0.40477932154708
2,2.6,0.380504265416164
2.1,2.6,0.357144704947569
2.2,2.6,0.334709295182638
2.3,2.6,0.313202883832494
2.4,2.6,0.292626630311234
2.5,2.6,0.272978148850606
2.6,2.6,0.25425167579162
2.7,2.6,0.236438257101602
2.8,2.6,0.219525951697507
2.9,2.6,0.203500047002737
3,2.6,0.188343283955677
0.1,2.7,0.969918348026598
0.2,2.7,0.927021082050188
0.3,2.7,0.899016178733505
0.4,2.7,0.863496937651901
0.5,2.7,0.829404826146416
0.6,2.7,0.796234813900604
0.7,2.7,0.763309049860482
0.8,2.7,0.730700349151157
0.9,2.7,0.698568827594268
1,2.7,0.666987708925421
1.1,2.7,0.635992781294011
1.2,2.7,0.605620839909671
1.3,2.7,0.575913548825517
1.4,2.7,0.546911672470443
1.5,2.7,0.518651798626239
1.6,2.7,0.49116599101721
1.7,2.7,0.464482304757921
1.8,2.7,0.438625108889684
1.9,2.7,0.413615125175698
2,2.7,0.389469372558634
2.1,2.7,0.366201145707742
2.2,2.7,0.343820056305221
2.3,2.7,0.32233212071243
2.4,2.7,0.301739874666741
2.5,2.7,0.282042505431523
2.6,2.7,0.263235999110845
2.7,2.7,0.245313303085044
2.8,2.7,0.22826450297001
2.9,2.7,0.21207701240015
3,2.7,0.196735773262063
0.1,2.8,0.96260235098863
0.2,2.8,0.936557116572676
0.3,2.8,0.897526726401492
0.4,2.8,0.865712783528826
0.5,2.8,0.832914880255426
0.6,2.8,0.799896888544156
0.7,2.8,0.767367063555905
0.8,2.8,0.735331777975943
0.9,2.8,0.703745599008501
1,2.8,0.672644371435864
1.1,2.8,0.642088285327878
1.2,2.8,0.612128313779597
1.3,2.8,0.582805186705114
1.4,2.8,0.55415497247747
1.5,2.8,0.526211415740362
1.6,2.8,0.499005716190903
1.7,2.8,0.472565840326444
1.8,2.8,0.446916181184635
1.9,2.8,0.422077524347567
2,2.8,0.39806711624795
2.1,2.8,0.374898731120025
2.2,2.8,0.352582725626185
2.3,2.8,0.331126100186808
2.4,2.8,0.310532581095203
2.5,2.8,0.290802726478822
2.6,2.8,0.271934053157359
2.7,2.8,0.253921180350322
2.8,2.8,0.236755987085574
2.9,2.8,0.220427781098765
3,2.8,0.204923477419905
0.1,2.9,0.970107478731008
0.2,2.9,0.930363568415076
0.3,2.9,0.902366104222855
0.4,2.9,0.868120068296387
0.5,2.9,0.835339449724166
0.6,2.9,0.803263833483563
0.7,2.9,0.771373439507822
0.8,2.9,0.739789781314176
0.9,2.9,0.708648617175656
1,2.9,0.678003105275762
1.1,2.9,0.647884198679197
1.2,2.9,0.618328360193191
1.3,2.9,0.589375686516105
1.4,2.9,0.561064199954378
1.5,2.9,0.533427901397497
1.6,2.9,0.506497042784394
1.7,2.9,0.48029862580499
1.8,2.9,0.454856549198644
1.9,2.9,0.430191543890359
2,2.9,0.40632109375318
2.1,2.9,0.383259416145358
2.2,2.9,0.361017495908516
2.3,2.9,0.339603149673677
2.4,2.9,0.319021106988439
2.5,2.9,0.299273105006626
2.6,2.9,0.280357997435455
2.7,2.9,0.262271878205478
2.8,2.9,0.245008219004242
2.9,2.9,0.228558018908802
3,2.9,0.212909964067419
0.1,3,0.96462234378892
0.2,3,0.937999049636363
0.3,3,0.901156405604353
0.4,3,0.870320393582888
0.5,3,0.838459029264477
0.6,3,0.80651657852251
0.7,3,0.775039454523471
0.8,3,0.743988797745466
0.9,3,0.713335450198593
1,3,0.683123817017682
1.1,3,0.653409720881825
1.2,3,0.624237661075936
1.3,3,0.595644296637675
