x,t,u
1.7,1.8,0.281559148985485
1.8,1.8,0.268204488465799
1.9,1.8,0.254773455637219
2,1.8,0.241342473445643
2.1,1.8,0.227984067253342
2.2,1.8,0.214766286778758
2.3,1.8,0.201752220641535
2.4,1.8,0.188999604324843
2.5,1.8,0.176560521452449
2.6,1.8,0.164481197770865
2.7,1.8,0.152801886165773
2.8,1.8,0.141556839345698
2.9,1.8,0.130774364967651
3,1.8,0.120476956438527
0.1,1.9,0.408728713468968
0.2,1.9,0.407120381090742
0.3,1.9,0.404453874276285
0.4,1.9,0.400750043121941
0.5,1.9,0.396037668993145
0.6,1.9,0.390353101870673
0.7,1.9,0.383739814973163
0.8,1.9,0.376247865401066
0.9,1.9,0.36793326052021
1,1.9,0.358857248342938
1.1,1.9,0.349085559051745
1.2,1.9,0.338687618568146
1.3,1.9,0.327735742913131
1.4,1.9,0.316304316319493
1.5,1.9,0.304468960118919
1.6,1.9,0.292305707145972
1.7,1.9,0.279890199990683
1.8,1.9,0.267296928673333
1.9,1.9,0.254598517706383
2,1.9,0.241865068516263
2.1,1.9,0.229163562340992
2.2,1.9,0.216557329465533
2.3,1.9,0.204105590790068
2.4,1.9,0.19186307632378
2.5,1.9,0.17987972281298
2.6,1.9,0.168200450383477
2.7,1.9,0.156865016400003
2.8,1.9,0.14590794367836
2.9,1.9,0.135358519381221
3,1.9,0.125240860117872
0.1,2,0.39841511657462
0.2,2,0.396925398554609
0.3,2,0.394454858463604
0.4,2,0.39102183954995
0.5,2,0.386651722896349
0.6,2,0.381376610017066
0.7,2,0.375234918542099
0.8,2,0.368270910455507
0.9,2,0.36053416668856
1,2,0.352079011451701
1.1,2,0.342963885950515
1.2,2,0.333250677021489
1.3,2,0.323004014954548
1.4,2,0.312290558234514
1.5,2,0.301178279504419
1.6,2,0.289735761423797
1.7,2,0.278031508381083
1.8,2,0.26613328117851
1.9,2,0.254107464126571
2,2,0.242018474581841
2.1,2,0.229928223235377
2.2,2,0.217895630767978
2.3,2,0.205976204361074
2.4,2,0.194221676459194
2.5,2,0.182679707628909
2.6,2,0.171393654680513
2.7,2,0.160402404145494
2.8,2,0.149740269897744
2.9,2,0.139436952469367
3,2,0.129517556624827
0.1,2.1,0.388844234230968
0.2,2.1,0.387459184867367
0.3,2.1,0.385161714837311
0.4,2.1,0.381968094904646
0.5,2.1,0.377900823782866
0.6,2.1,0.372988369064072
0.7,2.1,0.367264844750364
0.8,2.1,0.360769622289933
0.9,2.1,0.353546877876741
1,2.1,0.345645087171099
1.1,2.1,0.337116481873663
1.2,2.1,0.328016479188696
1.3,2.1,0.318403090075086
1.4,2.1,0.308336310638677
1.5,2.1,0.297877503693161
1.6,2.1,0.287088780935921
1.7,2.1,0.276032397043197
1.8,2.1,0.264770165042756
1.9,2.1,0.25336289966453
2,2.1,0.241869893886687
2.1,2.1,0.230348433771547
2.2,2.1,0.218853356884575
2.3,2.1,0.207436659160429
2.4,2.1,0.196147153891129
2.5,2.1,0.185030185036621
2.6,2.1,0.174127395781767
2.7,2.1,0.163476552333786
2.8,2.1,0.153111422236196
2.9,2.1,0.143061705786923
3,2.1,0.133353018417323
0.1,2.2,0.379930995926688
0.2,2.2,0.378638961046343
0.3,2.2,0.376495302068247
0.4,2.2,0.373514510438948
0.5,2.2,0.369716653105625
0.6,2.2,0.365127145233866
0.7,2.2,0.359776462190982
0.8,2.2,0.353699800782944
0.9,2.2,0.346936697026268
1,2.2,0.339530603391949
1.1,2.2,0.331528427593594
1.2,2.2,0.322980038326754
1.3,2.2,0.313937747316171
1.4,2.2,0.304455778076602
1.5,2.2,0.294589729833726
1.6,2.2,0.284396042630688
1.7,2.2,0.273931468902086
1.8,2.2,0.263252557652979
1.9,2.2,0.252415158303702
2,2.2,0.241473951081876
2.1,2.2,0.230482009636385
2.2,2.2,0.219490400135693
2.3,2.2,0.208547820122399
2.4,2.2,0.197700279846653
2.5,2.2,0.18699082834722
2.6,2.2,0.176459325910253
2.7,2.2,0.166142263692109
2.8,2.2,0.15607263039524
2.9,2.2,0.146279825081862
3,2.2,0.136789614547799
0.1,2.3,0.37160346881697
0.2,2.3,0.370394467714809
0.3,2.3,0.368388192044093
0.4,2.3,0.365597627019748
0.5,2.3,0.362040751015589
0.6,2.3,0.357740345131857
0.7,2.3,0.352723754398848
0.8,2.3,0.347022600472568
0.9,2.3,0.340672448832849
1,2.3,0.333712437432091
1.1,2.3,0.326184875003396
1.2,2.3,0.318134815525147
1.3,2.3,0.30960961323032
1.4,2.3,0.300658462347308
1.5,2.3,0.291331927321744
1.6,2.3,0.281681470753947
1.7,2.3,0.271758986336365
1.8,2.3,0.261616342926144
1.9,2.3,0.251304944670726
2,2.3,0.240875311561262
2.1,2.3,0.23037668477134
2.2,2.3,0.219856661063611
2.3,2.3,0.209360860054067
2.4,2.3,0.198932627293309
2.5,2.3,0.18861277524557
2.6,2.3,0.178439363515034
2.7,2.3,0.16844751908663
2.8,2.3,0.158669296815857
2.9,2.3,0.149133579845715
3,2.3,0.13986601904903
0.1,2.4,0.363800206246979
0.2,2.4,0.3626657353229
0.3,2.4,0.360782792488996
0.4,2.4,0.358163059097701
0.5,2.4,0.35482272310181
0.6,2.4,0.350782311402737
0.7,2.4,0.346066477807116
0.8,2.4,0.340703752086421
0.9,2.4,0.334726254401934
1,2.4,0.328169377592305
1.1,2.4,0.321071439842654
1.2,2.4,0.313473312110409
1.3,2.4,0.305418026511795
1.4,2.4,0.296950372157661
1.5,2.4,0.288116483908148
1.6,2.4,0.27896342851815
1.7,2.4,0.269538792530778
1.8,2.4,0.259890276774928
1.9,2.4,0.250065302634031
2,2.4,0.240110634939841
2.1,2.4,0.230072025601824
2.2,2.4,0.219993881347711
2.3,2.4,0.209918958452233
2.4,2.4,0.199888086987603
2.5,2.4,0.189939926748812
2.6,2.4,0.180110756493467
2.7,2.4,0.170434297531675
2.8,2.4,0.160941572101262
2.9,2.4,0.151660796427299
3,2.4,0.142617307896197
0.1,2.5,0.356468457434358
0.2,2.5,0.355401157162054
0.3,2.5,0.353629413167406
0.4,2.5,0.351163783865831
0.5,2.5,0.348018902122478
0.6,2.5,0.344213331886441
0.7,2.5,0.339769387643692
0.8,2.5,0.334712917493333
0.9,2.5,0.329073052388148
1,2.5,0.322881926005349
1.1,2.5,0.31617437024518
1.2,2.5,0.30898759054811
1.3,2.5,0.30136082440495
1.4,2.5,0.29333498659594
1.5,2.5,0.284952305569965
1.6,2.5,0.276255956016839
1.7,2.5,0.267289692560824
1.8,2.5,0.258097488879297
1.9,2.5,0.248723186003691
2,2.5,0.239210153355309
2.1,2.5,0.229600966033848
2.2,2.5,0.219937101714888
2.3,2.5,0.210258660110729
2.4,2.5,0.200604107407421
2.5,2.5,0.191010047562237
2.6,2.5,0.181511021896293
2.7,2.5,0.17213933801736
2.8,2.5,0.162924928704186
2.9,2.5,0.153895240955147
3,2.5,0.145075154968817
0.1,2.6,0.349562587589609
0.2,2.6,0.348556093369995
0.3,2.6,0.346885030114314
0.4,2.6,0.344558975554942
0.5,2.6,0.34159121177517
0.6,2.6,0.337998598418621
0.7,2.6,0.333801412375218
0.8,2.6,0.329023157185732
0.9,2.6,0.323690344889552
1,2.6,0.317832252371266
1.1,2.6,0.311480654503533
1.2,2.6,0.304669537424373
1.3,2.6,0.297434796166554
1.4,2.6,0.289813920926906
1.5,2.6,0.281845675770417
1.6,2.6,0.273569773181169
1.7,2.6,0.265026547927676
1.8,2.6,0.256256633973066
1.9,2.6,0.247300648231288
2,2.6,0.238198884707806
2.1,2.6,0.228991022127902
2.2,2.6,0.219715847764308
2.3,2.6,0.210410999895797
2.4,2.6,0.201112731083449
2.5,2.6,0.191855694148182
2.6,2.6,0.182672752350864
2.7,2.6,0.173594814857449
2.8,2.6,0.164650698166294
2.9,2.6,0.155867013803424
3,2.6,0.147268082247501
0.1,2.7,0.34304292767427
0.2,2.7,0.342091676724145
0.3,2.7,0.340512111480917
0.4,2.7,0.338312953814702
0.5,2.7,0.335506301020837
0.6,2.7,0.332107515652884
0.7,2.7,0.328135086418637
0.8,2.7,0.323610461139157
0.9,2.7,0.318557853757056
1,2.7,0.313004028370561
1.1,2.7,0.306978063533373
1.2,2.7,0.30051109971358
1.3,2.7,0.293636072530286
1.4,2.7,0.286387434601568
1.5,2.7,0.278800869324624
1.6,2.7,0.270913000191279
1.7,2.7,0.262761099124202
1.8,2.7,0.254382796997548
1.9,2.7,0.245815799262956
2,2.7,0.237097609516404
2.1,2.7,0.228265263787993
2.2,2.7,0.21935507817529
2.3,2.7,0.2104024121497
2.4,2.7,0.201441449518728
2.5,2.7,0.192504998697731
2.6,2.7,0.183624313648694
2.7,2.7,0.174828936555321
2.8,2.7,0.166146562999262
2.9,2.7,0.157602930081512
3,2.7,0.149221727612432
0.1,2.8,0.336874784175306
0.2,2.8,0.335973907813433
0.3,2.8,0.33447779196252
0.4,2.8,0.332394404630916
0.5,2.8,0.329734802590203
0.6,2.8,0.326513033437452
0.7,2.8,0.322746011707909
0.8,2.8,0.318453371081452
0.9,2.8,0.313657294546075
1,2.8,0.308382324172897
1.1,2.8,0.302655152410879
1.2,2.8,0.296504397406967
1.3,2.8,0.289960365305233
1.4,2.8,0.283054802503912
1.5,2.8,0.275820640631287
1.6,2.8,0.268291736876395
1.7,2.8,0.260502612392258
1.8,2.8,0.25248819162131
1.9,2.8,0.244283545383052
2,2.8,0.235923640380773
2.1,2.8,0.227443097533228
2.2,2.8,0.218875961319021
2.3,2.8,0.210255482146447
2.4,2.8,0.201613913578604
2.5,2.8,0.192982326012762
2.6,2.8,0.184390438137966
2.7,2.8,0.17586646720536
2.8,2.8,0.167436998865448
2.9,2.8,0.159126877060465
3,2.8,0.150959114202601
0.1,2.9,0.331027680124655
0.2,2.9,0.330172884763692
